absolute_path	relative_path	repo_name	file_size_bytes	extension	line_count	detected_encoding	filename_signals	guessed_lang	guessed_data_type	include_in_cpt_v1_candidate	reason
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/MT/train_de-hsb_2026.csv	Sorbian/MT/train_de-hsb_2026.csv	llms-limited-resources2026	2844971	.csv	23117	utf-8	mt,train	hsb	train_parallel	True	explicit train parallel table with hsb/dsb target column
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/MT/train_hsb-dsb_2026.csv	Sorbian/MT/train_hsb-dsb_2026.csv	llms-limited-resources2026	8668486	.csv	67846	utf-8	mt,train	dsb	train_parallel	True	explicit train parallel table with hsb/dsb target column
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/QA/dsb_qa_dev.jsonl	Sorbian/QA/dsb_qa_dev.jsonl	llms-limited-resources2026	242711	.jsonl	158	utf-8	dev,qa	dsb	heldout	False	path/name contains heldout signal
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/QA/hsb_qa_dev.jsonl	Sorbian/QA/hsb_qa_dev.jsonl	llms-limited-resources2026	248759	.jsonl	158	utf-8	dev,qa	hsb	heldout	False	path/name contains heldout signal
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/README.md	Sorbian/README.md	llms-limited-resources2026	5492	.md	127	utf-8	readme	unknown	metadata	False	readme/license/metadata
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/SC/dsb_sc_dev.jsonl	Sorbian/SC/dsb_sc_dev.jsonl	llms-limited-resources2026	663250	.jsonl	2000	utf-8	dev,sc	dsb	heldout	False	path/name contains heldout signal
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Sorbian/SC/hsb_sc_dev.jsonl	Sorbian/SC/hsb_sc_dev.jsonl	llms-limited-resources2026	682713	.jsonl	2000	utf-8	dev,sc	hsb	heldout	False	path/name contains heldout signal
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/GC/ukr_gc_dev.jsonl	Ukrainian/GC/ukr_gc_dev.jsonl	llms-limited-resources2026	891344	.jsonl	2000	utf-8-with-replacement	dev,gc	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/MR/ukr_mr_dev.jsonl	Ukrainian/MR/ukr_mr_dev.jsonl	llms-limited-resources2026	10695	.jsonl	24	utf-8	dev,mr	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/MT/cs-ukr_mt_dev.jsonl	Ukrainian/MT/cs-ukr_mt_dev.jsonl	llms-limited-resources2026	2138558	.jsonl	6263	utf-8	dev,mt	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/MT/en-ukr_mt_dev.jsonl	Ukrainian/MT/en-ukr_mt_dev.jsonl	llms-limited-resources2026	2116686	.jsonl	5108	utf-8-with-replacement	dev,mt	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/QA/ukr_mmlu_qa_dev.jsonl	Ukrainian/QA/ukr_mmlu_qa_dev.jsonl	llms-limited-resources2026	240493	.jsonl	285	utf-8-with-replacement	dev,qa	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/QA/ukr_mmlu_qa_train.jsonl	Ukrainian/QA/ukr_mmlu_qa_train.jsonl	llms-limited-resources2026	1453222	.jsonl	1531	utf-8	qa,train	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/QA/ukr_qa_dev.jsonl	Ukrainian/QA/ukr_qa_dev.jsonl	llms-limited-resources2026	865046	.jsonl	613	utf-8-with-replacement	dev,qa	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/QA/ukr_qa_train.jsonl	Ukrainian/QA/ukr_qa_train.jsonl	llms-limited-resources2026	3466260	.jsonl	2450	utf-8-with-replacement	qa,train	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/README.md	Ukrainian/README.md	llms-limited-resources2026	3923	.md	98	utf-8	readme	unknown	metadata	False	readme/license/metadata
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/Ukrainian/SC/ukr_sc_dev.jsonl	Ukrainian/SC/ukr_sc_dev.jsonl	llms-limited-resources2026	1097270	.jsonl	2000	utf-8	dev,sc	unknown	task_data	False	Ukrainian data excluded from Sorbian CPT v1
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/README.md	baseline_dev/README.md	llms-limited-resources2026	2595	.md	64	utf-8	baseline,dev,readme	unknown	metadata	False	readme/license/metadata
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/deu-dsb_preds.jsonl	baseline_dev/Sorbian/deu-dsb_preds.jsonl	llms-limited-resources2026	999340	.jsonl	4000	utf-8-with-replacement	baseline,dev	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/deu-hsb_preds.jsonl	baseline_dev/Sorbian/deu-hsb_preds.jsonl	llms-limited-resources2026	1173825	.jsonl	4000	utf-8	baseline,dev	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb-deu_preds.jsonl	baseline_dev/Sorbian/dsb-deu_preds.jsonl	llms-limited-resources2026	996559	.jsonl	4000	utf-8	baseline,dev	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb-gc_preds.jsonl	baseline_dev/Sorbian/dsb-gc_preds.jsonl	llms-limited-resources2026	277675	.jsonl	1250	utf-8	baseline,dev,gc	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb-hsb_preds.jsonl	baseline_dev/Sorbian/dsb-hsb_preds.jsonl	llms-limited-resources2026	1258053	.jsonl	4000	utf-8	baseline,dev	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb-mr_preds.jsonl	baseline_dev/Sorbian/dsb-mr_preds.jsonl	llms-limited-resources2026	8034	.jsonl	24	utf-8	baseline,dev,mr	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb-sc_preds.jsonl	baseline_dev/Sorbian/dsb-sc_preds.jsonl	llms-limited-resources2026	499480	.jsonl	2000	utf-8	baseline,dev,sc	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/dsb_qa_preds.jsonl	baseline_dev/Sorbian/dsb_qa_preds.jsonl	llms-limited-resources2026	22255	.jsonl	158	utf-8	baseline,dev,qa	dsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb-deu_preds.jsonl	baseline_dev/Sorbian/hsb-deu_preds.jsonl	llms-limited-resources2026	1142939	.jsonl	4000	utf-8	baseline,dev	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb-dsb_preds.jsonl	baseline_dev/Sorbian/hsb-dsb_preds.jsonl	llms-limited-resources2026	1197694	.jsonl	4000	utf-8	baseline,dev	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb-gc_preds.jsonl	baseline_dev/Sorbian/hsb-gc_preds.jsonl	llms-limited-resources2026	479502	.jsonl	2000	utf-8	baseline,dev,gc	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb-mr_preds.jsonl	baseline_dev/Sorbian/hsb-mr_preds.jsonl	llms-limited-resources2026	7931	.jsonl	24	utf-8	baseline,dev,mr	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb-sc_preds.jsonl	baseline_dev/Sorbian/hsb-sc_preds.jsonl	llms-limited-resources2026	502914	.jsonl	2000	utf-8	baseline,dev,sc	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Sorbian/hsb_qa_preds.jsonl	baseline_dev/Sorbian/hsb_qa_preds.jsonl	llms-limited-resources2026	22238	.jsonl	158	utf-8	baseline,dev,qa	hsb	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ces-ukr_preds.jsonl	baseline_dev/Ukrainian/ces-ukr_preds.jsonl	llms-limited-resources2026	2200216	.jsonl	6263	utf-8	baseline,dev	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/eng-ukr_preds.jsonl	baseline_dev/Ukrainian/eng-ukr_preds.jsonl	llms-limited-resources2026	2085349	.jsonl	5108	utf-8	baseline,dev	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ukr-gc_preds.jsonl	baseline_dev/Ukrainian/ukr-gc_preds.jsonl	llms-limited-resources2026	593468	.jsonl	2000	utf-8	baseline,dev,gc	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ukr-mr_preds.jsonl	baseline_dev/Ukrainian/ukr-mr_preds.jsonl	llms-limited-resources2026	10761	.jsonl	24	utf-8	baseline,dev,mr	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ukr-qa_mmlu_preds.jsonl	baseline_dev/Ukrainian/ukr-qa_mmlu_preds.jsonl	llms-limited-resources2026	142987	.jsonl	285	utf-8	baseline,dev,qa	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ukr-qa_preds.jsonl	baseline_dev/Ukrainian/ukr-qa_preds.jsonl	llms-limited-resources2026	652417	.jsonl	613	utf-8	baseline,dev,qa	unknown	metadata	False	baseline or dummy submission output
/home/zc/wmt26/data/raw/official/llms-limited-resources2026/baseline_dev/Ukrainian/ukr-sc_preds.jsonl	baseline_dev/Ukrainian/ukr-sc_preds.jsonl	llms-limited-resources2026	704050	.jsonl	2000	utf-8	baseline,dev,sc	unknown	metadata	False	baseline or dummy submission output
